Date,Team,Opp,Player,Stat,Oodds,Uodds,Line,l10,l10diff,Identifier,Pos,imp.Ov.Prob,imp.Un.Prob,Ov.pred,Ov.P.Diff,BetRec,BetMade,NumL5Ohit,PctL5Ohit,BetHit,Points,Assists,Rebounds,3s,isB2B,isB2BFirst,isB2BSecond,countDaysRestTeam,Difference,Result,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
5/8/21,GSW,OKC,Curry,3s,2.15,1.67,6.5,6.4,0.1,GSW-Curry,PG,,,,,NA,NA,,,,49,2,5,11,FALSE,FALSE,FALSE,1,-4.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,LAL,PHO,Drummond,Points,2.00,1.77,12.5,10.9,1.6,LAL-Drummond,NA,,,,,NA,NA,,,,6,2,10,0,FALSE,FALSE,FALSE,1,6.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,LAL,PHO,Davis,Points,1.80,1.97,25.5,20.6,4.9,LAL-Davis,PF,,,,,NA,NA,,,,42,5,12,1,FALSE,FALSE,FALSE,1,-16.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Bazley,Points,1.80,1.97,17.5,17.4,0.1,OKC-Bazley,PF,,,,,NA,NA,,,,18,2,6,2,TRUE,FALSE,TRUE,0,-0.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,SAC,OKC,Wright,Points,1.80,1.97,14.5,11.7,2.8,SAC-Wright,PG,,,,,NA,NA,,,,15,5,7,3,FALSE,FALSE,FALSE,1,-0.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,LAL,PHO,Caldwell-Pope,Points,1.88,1.88,11.5,12.1,-0.6,LAL-Caldwell-Pope,SF,,,,,NA,NA,,,,17,2,2,4,FALSE,FALSE,FALSE,1,-5.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,SAC,OKC,Harkless,Points,2.20,1.64,9.5,7.5,2,SAC-Harkless,SF,,,,,NA,NA,,,,18,3,5,3,FALSE,FALSE,FALSE,1,-8.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Brown,Points,1.71,2.08,7.5,7.2,0.3,OKC-Brown,C,,,,,NA,NA,,,,12,0,9,0,TRUE,FALSE,TRUE,0,-4.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Brown,Points,1.71,2.08,7.5,7.2,0.3,OKC-Brown,SG,,,,,NA,NA,,,,12,0,9,0,TRUE,FALSE,TRUE,0,-4.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,SAC,OKC,Holmes,Points,1.88,1.88,16.5,16.3,0.2,SAC-Holmes,C,,,,,NA,NA,,,,15,0,4,0,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Maledon,Points,1.92,1.84,11.5,12.2,-0.7,OKC-Maledon,PG,,,,,NA,NA,,,,13,2,2,2,TRUE,FALSE,TRUE,0,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,LAL,PHO,Davis,Assists,1.77,2.00,3.5,3,0.5,LAL-Davis,PF,,,,,NA,NA,,,,42,5,12,1,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Bazley,Assists,2.22,1.63,2.5,2.4,0.1,OKC-Bazley,PF,,,,,NA,NA,,,,18,2,6,2,TRUE,FALSE,TRUE,0,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,SAC,OKC,Wright,Assists,1.93,1.83,7.5,4.7,2.8,SAC-Wright,PG,,,,,Under,Under,2,0.4,1,15,5,7,3,FALSE,FALSE,FALSE,1,2.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,LAL,PHO,Caldwell-Pope,Assists,1.97,1.80,2.5,2.6,-0.1,LAL-Caldwell-Pope,SF,,,,,NA,NA,,,,17,2,2,4,FALSE,FALSE,FALSE,1,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,SAC,OKC,Holmes,Assists,1.93,1.83,2.5,1.7,0.8,SAC-Holmes,C,,,,,Under,Under,3,0.6,1,15,0,4,0,FALSE,FALSE,FALSE,1,2.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Maledon,Assists,1.97,1.80,3.5,3.8,-0.3,OKC-Maledon,PG,,,,,NA,NA,,,,13,2,2,2,TRUE,FALSE,TRUE,0,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,LAL,PHO,Drummond,Rebounds,2.00,1.77,9.5,9.6,-0.1,LAL-Drummond,NA,,,,,NA,NA,,,,6,2,10,0,FALSE,FALSE,FALSE,1,-0.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,LAL,PHO,Davis,Rebounds,1.77,2.00,7.5,7.2,0.3,LAL-Davis,PF,,,,,NA,NA,,,,42,5,12,1,FALSE,FALSE,FALSE,1,-4.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Bazley,Rebounds,2.00,1.77,7.5,6.8,0.7,OKC-Bazley,PF,,,,,NA,NA,,,,18,2,6,2,TRUE,FALSE,TRUE,0,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,SAC,OKC,Wright,Rebounds,1.91,1.85,5.5,5.3,0.2,SAC-Wright,PG,,,,,NA,NA,,,,15,5,7,3,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,LAL,PHO,Caldwell-Pope,Rebounds,1.70,2.10,2.5,2.4,0.1,LAL-Caldwell-Pope,SF,,,,,NA,NA,,,,17,2,2,4,FALSE,FALSE,FALSE,1,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,SAC,OKC,Harkless,Rebounds,2.35,1.57,4.5,3.1,1.4,SAC-Harkless,SF,,,,,NA,NA,,,,18,3,5,3,FALSE,FALSE,FALSE,1,-0.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Brown,Rebounds,1.70,2.10,7.5,8.8,-1.3,OKC-Brown,C,,,,,NA,NA,,,,12,0,9,0,TRUE,FALSE,TRUE,0,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Brown,Rebounds,1.70,2.10,7.5,8.8,-1.3,OKC-Brown,SG,,,,,NA,NA,,,,12,0,9,0,TRUE,FALSE,TRUE,0,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,SAC,OKC,Holmes,Rebounds,1.91,1.85,8.5,5.3,3.2,SAC-Holmes,C,,,,,NA,NA,,,,15,0,4,0,FALSE,FALSE,FALSE,1,4.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Maledon,Rebounds,2.27,1.60,3.5,2.3,1.2,OKC-Maledon,PG,,,,,NA,NA,,,,13,2,2,2,TRUE,FALSE,TRUE,0,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Bazley,3s,1.70,2.10,1.5,1.7,-0.2,OKC-Bazley,PF,,,,,NA,NA,,,,18,2,6,2,TRUE,FALSE,TRUE,0,-0.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,SAC,OKC,Wright,3s,1.88,1.88,1.5,1.2,0.3,SAC-Wright,PG,,,,,NA,NA,,,,15,5,7,3,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,LAL,PHO,Caldwell-Pope,3s,1.54,2.40,1.5,2,-0.5,LAL-Caldwell-Pope,SF,,,,,NA,NA,,,,17,2,2,4,FALSE,FALSE,FALSE,1,-2.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/21,OKC,SAC,Maledon,3s,1.95,1.81,1.5,1.7,-0.2,OKC-Maledon,PG,,,,,NA,NA,,,,13,2,2,2,TRUE,FALSE,TRUE,0,-0.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Len,Points,1.92,1.84,7.5,7.5,0,WAS-Len,C,,,,,NA,NA,,,,2,0,3,0,FALSE,FALSE,FALSE,1,5.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Wiggins,Points,1.82,1.94,19.5,19.6,-0.1,GSW-Wiggins,PF,,,,,NA,NA,,,,14,1,5,1,FALSE,FALSE,FALSE,1,5.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,ATL,WAS,Bogdanovic,Points,1.77,2.00,18.5,22.4,-3.9,ATL-Bogdanovic,SF,,,,,NA,NA,,,,27,2,6,4,FALSE,FALSE,FALSE,1,-8.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,McCollum,Points,1.94,1.82,23.5,21.6,1.9,POR-McCollum,SG,,,,,NA,NA,,,,28,7,3,6,FALSE,FALSE,FALSE,1,-4.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,IND,CLE,LeVert,Points,1.93,1.83,23.5,25.3,-1.8,IND-LeVert,SF,,,,,NA,NA,,,,20,10,3,2,FALSE,FALSE,FALSE,1,3.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,ATL,WAS,Capela,Points,2.05,1.74,16.5,11.9,4.6,ATL-Capela,C,,,,,NA,NA,,,,10,1,22,0,FALSE,FALSE,FALSE,3,6.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Lillard,Points,1.80,1.97,28.5,28.7,-0.2,POR-Lillard,PG,,,,,NA,NA,,,,34,6,9,6,FALSE,FALSE,FALSE,1,-5.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Bertans,Points,1.87,1.89,13.5,10,3.5,WAS-Bertans,PF,,,,,NA,NA,,,,15,2,4,5,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,IND,CLE,Sabonis,Points,1.80,1.97,21.5,26,-4.5,IND-Sabonis,PF,,,,,NA,NA,,,,21,9,20,1,FALSE,FALSE,FALSE,1,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Green,Points,1.91,1.85,8.5,7.5,1,GSW-Green,PF,,,,,NA,NA,,,,12,10,6,1,FALSE,FALSE,FALSE,1,-3.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,ATL,WAS,Collins,Points,1.85,1.91,15.5,17.4,-1.9,ATL-Collins,PF,,,,,NA,NA,,,,28,1,8,1,FALSE,FALSE,FALSE,3,-12.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Poole,Points,1.97,1.80,13.5,12.3,1.2,GSW-Poole,SG,,,,,NA,NA,,,,20,0,1,4,FALSE,FALSE,FALSE,1,-6.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Toscano-Anderson,Points,2.02,1.76,8.5,7.7,0.8,GSW-Toscano-Anderson,SG,,,,,NA,NA,,,,5,5,7,1,FALSE,FALSE,FALSE,1,3.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Nurkic,Points,1.99,1.78,13.5,15.1,-1.6,POR-Nurkic,C,,,,,NA,NA,,,,22,5,6,0,FALSE,FALSE,FALSE,1,-8.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Bazemore,Points,2.05,1.74,10.5,9.6,0.9,GSW-Bazemore,SF,,,,,NA,NA,,,,19,2,4,2,FALSE,FALSE,FALSE,1,-8.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Looney,Points,1.77,2.00,5.5,5,0.5,GSW-Looney,C,,,,,NA,NA,,,,5,2,13,0,FALSE,FALSE,FALSE,1,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Mulder,Points,1.77,2.00,9.5,13,-3.5,GSW-Mulder,PG,,,,,NA,NA,,,,8,0,1,2,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Powell,Points,1.92,1.84,18.5,16.4,2.1,POR-Powell,SF,,,,,NA,NA,,,,28,4,6,3,FALSE,FALSE,FALSE,1,-9.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Neto,Points,1.81,1.95,10.5,10.5,0,WAS-Neto,PG,,,,,NA,NA,,,,12,2,2,0,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Covington,Points,1.88,1.88,8.5,6.5,2,POR-Covington,PF,,,,,NA,NA,,,,6,1,2,2,FALSE,FALSE,FALSE,1,2.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Hachimura,Points,1.80,1.97,15.5,16.3,-0.8,WAS-Hachimura,PF,,,,,NA,NA,,,,20,0,3,1,FALSE,FALSE,FALSE,1,-4.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Westbrook,Points,1.88,1.88,27.5,22.8,4.7,WAS-Westbrook,PG,,,,,NA,NA,,,,28,21,13,3,FALSE,FALSE,FALSE,1,-0.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Curry,Points,1.87,1.89,35.5,34.2,1.3,GSW-Curry,PG,,,,,NA,NA,,,,36,6,4,3,FALSE,FALSE,FALSE,1,-0.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,ATL,WAS,Young,Points,1.80,1.97,25.5,28,-2.5,ATL-Young,PG,,,,,NA,NA,,,,36,9,6,1,FALSE,FALSE,FALSE,3,-10.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Wiggins,Assists,2.13,1.68,2.5,2.9,-0.4,GSW-Wiggins,PF,,,,,NA,NA,,,,14,1,5,1,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,ATL,WAS,Bogdanovic,Assists,1.64,2.20,3.5,4.5,-1,ATL-Bogdanovic,SF,,,,,Over,Over,3,0.6,1,27,2,6,4,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,McCollum,Assists,2.04,1.74,4.5,4.4,0.1,POR-McCollum,SG,,,,,NA,NA,,,,28,7,3,6,FALSE,FALSE,FALSE,1,-2.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,IND,CLE,LeVert,Assists,2.17,1.66,5.5,6,-0.5,IND-LeVert,SF,,,,,NA,NA,,,,20,10,3,2,FALSE,FALSE,FALSE,1,-4.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Lillard,Assists,1.97,1.80,7.5,7.5,0,POR-Lillard,PG,,,,,NA,NA,,,,34,6,9,6,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,IND,CLE,Sabonis,Assists,1.91,1.85,7.5,10.3,-2.8,IND-Sabonis,PF,,,,,Over,Over,5,1,1,21,9,20,1,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Green,Assists,2.07,1.72,8.5,10.2,-1.7,GSW-Green,PF,,,,,Over,Over,4,0.8,1,12,10,6,1,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Poole,Assists,2.39,1.55,2.5,2.1,0.4,GSW-Poole,SG,,,,,NA,NA,,,,20,0,1,4,FALSE,FALSE,FALSE,1,2.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Toscano-Anderson,Assists,1.78,1.99,3.5,4.3,-0.8,GSW-Toscano-Anderson,SG,,,,,Over,Over,5,1,1,5,5,7,1,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Nurkic,Assists,2.00,1.77,3.5,3.4,0.1,POR-Nurkic,C,,,,,NA,NA,,,,22,5,6,0,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Powell,Assists,2.39,1.55,2.5,2.1,0.4,POR-Powell,SF,,,,,NA,NA,,,,28,4,6,3,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Neto,Assists,2.32,1.58,3.5,2.8,0.7,WAS-Neto,PG,,,,,NA,NA,,,,12,2,2,0,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Westbrook,Assists,1.80,1.97,13.5,15.3,-1.8,WAS-Westbrook,PG,,,,,Over,Over,4,0.8,1,28,21,13,3,FALSE,FALSE,FALSE,1,-7.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Curry,Assists,1.75,2.03,4.5,4.9,-0.4,GSW-Curry,PG,,,,,NA,NA,,,,36,6,4,3,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,ATL,WAS,Young,Assists,1.77,2.00,9.5,8.8,0.7,ATL-Young,PG,,,,,NA,NA,,,,36,9,6,1,FALSE,FALSE,FALSE,3,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Len,Rebounds,1.98,1.79,4.5,5,-0.5,WAS-Len,C,,,,,NA,NA,,,,2,0,3,0,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Wiggins,Rebounds,2.17,1.66,5.5,4.7,0.8,GSW-Wiggins,PF,,,,,NA,NA,,,,14,1,5,1,FALSE,FALSE,FALSE,1,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,ATL,WAS,Bogdanovic,Rebounds,2.20,1.64,4.5,3.5,1,ATL-Bogdanovic,SF,,,,,NA,NA,,,,27,2,6,4,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,McCollum,Rebounds,2.22,1.63,4.5,4,0.5,POR-McCollum,SG,,,,,NA,NA,,,,28,7,3,6,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,IND,CLE,LeVert,Rebounds,1.71,2.09,4.5,4.8,-0.3,IND-LeVert,SF,,,,,NA,NA,,,,20,10,3,2,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,ATL,WAS,Capela,Rebounds,2.00,1.77,14.5,12.7,1.8,ATL-Capela,C,,,,,NA,NA,,,,10,1,22,0,FALSE,FALSE,FALSE,3,-7.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Lillard,Rebounds,1.65,2.18,3.5,4.2,-0.7,POR-Lillard,PG,,,,,NA,NA,,,,34,6,9,6,FALSE,FALSE,FALSE,1,-5.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Bertans,Rebounds,1.64,2.20,2.5,2.7,-0.2,WAS-Bertans,PF,,,,,NA,NA,,,,15,2,4,5,FALSE,FALSE,FALSE,1,-1.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,IND,CLE,Sabonis,Rebounds,2.07,1.72,12.5,15.3,-2.8,IND-Sabonis,PF,,,,,NA,NA,,,,21,9,20,1,FALSE,FALSE,FALSE,1,-7.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Green,Rebounds,2.00,1.77,8.5,9.6,-1.1,GSW-Green,PF,,,,,NA,NA,,,,12,10,6,1,FALSE,FALSE,FALSE,1,2.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,ATL,WAS,Collins,Rebounds,1.89,1.87,7.5,6.6,0.9,ATL-Collins,PF,,,,,NA,NA,,,,28,1,8,1,FALSE,FALSE,FALSE,3,-0.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Poole,Rebounds,2.18,1.65,2.5,2.7,-0.2,GSW-Poole,SG,,,,,NA,NA,,,,20,0,1,4,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Toscano-Anderson,Rebounds,1.93,1.83,6,6.1,-0.1,GSW-Toscano-Anderson,SG,,,,,NA,NA,,,,5,5,7,1,FALSE,FALSE,FALSE,1,-1,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Nurkic,Rebounds,2.02,1.76,10.5,11.9,-1.4,POR-Nurkic,C,,,,,NA,NA,,,,22,5,6,0,FALSE,FALSE,FALSE,1,4.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Bazemore,Rebounds,1.81,1.95,4.5,7.3,-2.8,GSW-Bazemore,SF,,,,,NA,NA,,,,19,2,4,2,FALSE,FALSE,FALSE,1,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Looney,Rebounds,1.95,1.81,6.5,6.6,-0.1,GSW-Looney,C,,,,,NA,NA,,,,5,2,13,0,FALSE,FALSE,FALSE,1,-6.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Powell,Rebounds,2.15,1.67,3.5,3.2,0.3,POR-Powell,SF,,,,,NA,NA,,,,28,4,6,3,FALSE,FALSE,FALSE,1,-2.5,Over,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Neto,Rebounds,1.68,2.13,2.5,3,-0.5,WAS-Neto,PG,,,,,NA,NA,,,,12,2,2,0,FALSE,FALSE,FALSE,1,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,POR,HOU,Covington,Rebounds,2.09,1.71,7.5,7.5,0,POR-Covington,PF,,,,,NA,NA,,,,6,1,2,2,FALSE,FALSE,FALSE,1,5.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Hachimura,Rebounds,2.28,1.60,5.5,4.3,1.2,WAS-Hachimura,PF,,,,,NA,NA,,,,20,0,3,1,FALSE,FALSE,FALSE,1,2.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,WAS,ATL,Westbrook,Rebounds,1.77,2.00,13.5,14,-0.5,WAS-Westbrook,PG,,,,,NA,NA,,,,28,21,13,3,FALSE,FALSE,FALSE,1,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/21,GSW,UTH,Curry,Rebounds,1.88,1.88,5.5,5.6,-0.1,GSW-Curry,PG,,,,,NA,NA,,,,36,6,4,3,FALSE,FALSE,FALSE,1,1.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
